"groups_pas","ST07","ST08","ST09","ST10","ST12","ST13","ST14","ST15","ST16","ST17","ST18","ST18-2","soundspeed","synced_time"
0,NA,47479.4607099999,NA,NA,NA,NA,47479.4795326839,47479.412655186,47479.448627126,47479.4720648989,47479.444978101,47479.4587553369,1470.65144091706,"2015-10-06 23:44:43.846040064"
0,48094.244534386,48094.118366,NA,NA,NA,NA,48094.136553522,48094.0705684479,48094.1066220599,48094.130065057,48094.1027661529,48094.1163824079,1470.65144091706,"2015-10-06 23:54:58.503953408"
0,48660.2589156449,48660.1323159999,48660.1755786139,NA,NA,48660.1971583849,48660.1504174239,48660.0843048599,48660.1202463349,48660.1438817279,48660.1166389729,48660.1301144229,1470.65144091706,"2015-10-07 00:04:24.517689856"
0,NA,49249.0397929999,49249.0835583799,NA,NA,49249.1059457129,49249.0578901819,49248.9920541649,49249.0279861769,49249.0515722999,49249.0242425379,49249.0377673039,1470.65144091706,"2015-10-07 00:14:13.425439232"
0,NA,49883.330027,49883.373873002,NA,NA,NA,49883.348089528,49883.2823364669,49883.3182652079,49883.341822794,49883.3147139189,49883.328068606,1470.65144091706,"2015-10-07 00:24:47.715721472"
0,NA,50488.654035,50488.697653452,NA,NA,50488.718762495,50488.672010582,50488.606108147,50488.642058033,50488.665636928,50488.6383523829,50488.651853134,1470.57013972772,"2015-10-07 00:34:53.039493120"
0,51036.043002733,51035.917192,51035.960763035,51035.938293934,NA,NA,51035.935176057,51035.869360723,51035.90517857,51035.928784312,51035.901627123,51035.915095642,1470.57013972772,"2015-10-07 00:44:00.302745600"
0,NA,51586.986487,51587.031231858,NA,NA,NA,51587.004559976,51586.938648736,51586.974518304,51586.998343226,51586.970939823,51586.984371291,1470.57013972772,"2015-10-07 00:53:11.372033792"
0,NA,52145.829954,52145.872316982,NA,NA,52145.895366135,52145.847777878,52145.781905615,52145.817793522,52145.841424086,52145.814228319,52145.827506226,1470.57013972772,"2015-10-07 01:02:30.215290624"
0,NA,52720.838458,52720.884208295,NA,NA,NA,52720.856748019,52720.790689035,52720.826726823,52720.850434545,52720.823455921,52720.836555832,1470.57013972772,"2015-10-07 01:12:05.224073984"
0,NA,53327.063151,53327.107953441,NA,NA,53327.128149051,53327.081449233,53327.015446032,53327.051300283,53327.074928602,53327.04767963,53327.061071955,1470.57013972772,"2015-10-07 01:22:11.448830976"
0,NA,53876.65927,53876.703577424,NA,NA,NA,53876.677365439,53876.611458386,53876.647370611,53876.671222311,53876.643816478,53876.657028212,1470.57013972772,"2015-10-07 01:31:21.044843264"
0,NA,54432.508187,54432.55097245,54432.529988642,NA,54432.575967176,54432.526346038,54432.460366205,54432.496309317,54432.519971575,54432.492653333,54432.505992948,1470.57013972772,"2015-10-07 01:40:36.893751296"
0,NA,55000.8142,NA,55000.84552936,NA,55000.882307346,55000.832360431,55000.766362028,55000.802183842,55000.826735922,55000.798588251,55000.811879554,1470.57013972772,"2015-10-07 01:50:05.199747072"
0,NA,55594.3851,NA,55594.409782487,NA,NA,55594.403132583,55594.337231773,55594.373224093,55594.396821249,55594.369617018,55594.382879635,1470.57013972772,"2015-10-07 01:59:58.770616832"
0,NA,56238.506974,56238.551575467,NA,NA,56238.571673828,56238.525121291,56238.459247405,56238.495094854,56238.518946485,56238.491529474,56238.504771596,1470.57013972772,"2015-10-07 02:10:42.892632320"
0,NA,56863.933753,56863.977616922,NA,NA,NA,56863.952010705,56863.885878373,56863.921960198,56863.945500237,56863.918343827,56863.931578569,1470.57013972772,"2015-10-07 02:21:08.319263488"
0,57451.906534133,57451.779147,57451.825640317,NA,NA,NA,57451.797305512,57451.731445175,57451.767121795,57451.791117024,57451.763664137,57451.777094052,1470.48879102138,"2015-10-07 02:30:56.164830208"
0,NA,58084.199012,58084.241824584,NA,NA,58084.261714281,58084.216845549,58084.15085722,58084.186739456,58084.210510114,58084.183265899,58084.19665248,1470.48879102138,"2015-10-07 02:41:28.584242176"
0,58685.806138222,58685.679883,58685.724545058,NA,NA,NA,58685.698047555,58685.63209347,58685.668011844,58685.691713587,58685.664365321,58685.677898618,1470.48879102138,"2015-10-07 02:51:30.065478400"
0,NA,NA,NA,NA,NA,NA,59345.854492242,59345.788537351,59345.824342262,59345.848271761,59345.821019952,59345.8343578,1470.48879102138,"2015-10-07 03:02:30.221922304"
0,NA,60002.460665,60002.505408805,NA,NA,NA,60002.478912511,60002.41294055,60002.448847321,60002.472510409,60002.445931391,60002.458670819,1470.48879102138,"2015-10-07 03:13:26.846325504"
0,NA,60653.366728,NA,NA,NA,NA,NA,60653.31974094,NA,NA,60653.351934382,NA,1470.48879102138,"2015-10-07 03:24:17.753125888"
0,NA,NA,NA,NA,NA,NA,NA,61291.929449137,NA,NA,61291.96173617,NA,1470.48879102138,"2015-10-07 03:34:56.362834176"
0,NA,61905.757862,61905.802243258,NA,NA,61905.821997046,61905.775900252,61905.70997613,61905.745871163,61905.769655242,61905.742437751,61905.755678794,1470.48879102138,"2015-10-07 03:45:10.143361024"
0,NA,62470.261137,62470.305321317,NA,NA,NA,62470.27909568,62470.21323665,62470.249125363,62470.272806782,62470.24543462,62470.258865096,1470.48879102138,"2015-10-07 03:54:34.646621696"
0,NA,63056.30466,63056.34780896,NA,NA,63056.371101964,63056.322828404,63056.256932543,63056.292723957,63056.316564811,63056.289284307,63056.302699945,1470.48879102138,"2015-10-07 04:04:20.690317568"
0,NA,63685.39038,NA,NA,NA,NA,63685.408538736,63685.342701244,63685.378411415,63685.402135789,63685.375339667,63685.388523455,1470.48879102138,"2015-10-07 04:14:49.776086272"
0,64280.577736442,64280.451355,64280.496074123,NA,NA,NA,64280.469778861,64280.403744416,64280.439518407,64280.463487346,64280.435943155,64280.449597094,1470.48879102138,"2015-10-07 04:24:44.837129472"
0,NA,64926.895892,64926.938946965,NA,NA,NA,64926.914216812,64926.848319066,64926.884238812,64926.907760549,64926.880518664,64926.894203943,1470.41078723782,"2015-10-07 04:35:31.281704192"
0,NA,65556.550902,65556.594534674,65556.576552652,NA,65556.616563768,65556.569115221,65556.503178327,65556.539012933,65556.562818485,65556.535464558,65556.549064733,1470.41078723782,"2015-10-07 04:46:00.936563200"
0,66153.136596015,66153.010455,66153.055840593,NA,NA,NA,66153.028624754,66152.962597743,66152.998690663,66153.02213766,66152.994945919,66153.008457704,1470.41078723782,"2015-10-07 04:55:57.395982848"
0,66802.337759376,66802.211846,66802.254910928,NA,NA,NA,66802.230003624,66802.164026079,66802.199851863,66802.223847956,66802.196276219,66802.209761648,1470.41078723782,"2015-10-07 05:06:46.597411072"
0,NA,67437.524364,67437.5653900759,NA,NA,NA,67437.5425800769,67437.476588878,67437.512505986,67437.536175829,67437.508931592,67437.522303969,1470.41078723782,"2015-10-07 05:17:21.909973760"
0,NA,NA,NA,NA,NA,NA,NA,68044.7199257999,NA,NA,NA,NA,1470.41078723782,"2015-10-07 05:27:29.153310720"
0,NA,68596.219729,68596.264458923,NA,NA,NA,68596.237932613,68596.1721059089,68596.207884309,68596.231600153,68596.2041455909,68596.217618601,1470.41078723782,"2015-10-07 05:36:40.605490944"
0,NA,69155.763085,69155.8069200319,NA,NA,69155.8282132519,69155.781133673,69155.71524974,69155.751041986,69155.774967245,69155.747422383,69155.760891034,1470.41078723782,"2015-10-07 05:46:00.148634624"
0,NA,69731.6358739999,69731.6793812419,NA,NA,69731.7000492789,69731.6538849969,69731.5878170039,69731.6237546689,69731.6473589109,69731.6201351529,69731.6335998179,1470.41078723782,"2015-10-07 05:55:36.021201920"
0,NA,70340.242829,70340.2879415819,NA,NA,70340.308806084,70340.2609339179,70340.1950311509,70340.2310744539,70340.254500652,70340.2273208179,70340.2408493809,1470.41078723782,"2015-10-07 06:05:44.628416256"
0,NA,70894.56447,70894.609994324,70894.5924810979,NA,NA,70894.582746844,70894.5168619079,70894.552642518,70894.57678696,70894.549081775,70894.562562728,1470.41078723782,"2015-10-07 06:14:58.950246912"
0,NA,71459.6145369999,71459.6584538809,NA,NA,71459.6817475189,71459.6327298699,71459.5667123329,71459.602483228,71459.6262270639,71459.598969177,71459.6123730869,1470.41078723782,"2015-10-07 06:24:24.000097280"
0,NA,72046.7193419999,NA,NA,NA,NA,72046.7370403669,72046.6709889019,72046.7068583389,72046.7303614799,72046.7036019939,72046.7168190999,1470.41078723782,"2015-10-07 06:34:11.104374016"
0,NA,72677.8588279999,NA,NA,NA,72677.9260328839,72677.8770058039,72677.8109218279,72677.8467003169,72677.8706865079,72677.8431236989,72677.8566803279,1470.41078723782,"2015-10-07 06:44:42.244306944"
0,NA,73276.6418429999,NA,NA,NA,NA,73276.6599647149,73276.5939016229,73276.6301270909,73276.6534534059,73276.6262672089,73276.6398293869,1470.41078723782,"2015-10-07 06:54:41.027286528"
0,NA,73930.9773509999,73931.0222397729,NA,NA,NA,73930.9954329989,73930.9292421659,73930.9651785119,73930.9890453669,73930.9616154239,73930.9752528629,1470.41078723782,"2015-10-07 07:05:35.362627072"
0,74577.2383052649,74577.1108919999,74577.1549230479,NA,NA,74577.1790308579,74577.1291770679,74577.0631219249,74577.0991033629,74577.1227266359,74577.0954961849,74577.1088033619,1470.41078723782,"2015-10-07 07:16:21.496506880"
0,NA,75205.8628169999,NA,NA,NA,NA,75205.8809933879,75205.8148945749,75205.8507960539,75205.8750068429,75205.8474568129,75205.8606442479,1470.41078723782,"2015-10-07 07:26:50.248279552"
0,NA,75800.3697019999,NA,NA,NA,NA,75800.3880444639,75800.3220468649,75800.3580134839,75800.3815716539,75800.3542687539,75800.3675108529,1470.41078723782,"2015-10-07 07:36:44.755431936"
0,NA,76446.0291509999,NA,NA,NA,76446.0943430659,76446.0471982019,76445.9813336479,76446.0171483329,NA,76446.0135569129,76446.0268828459,1470.41078723782,"2015-10-07 07:47:30.414718720"
0,77074.4424751769,77074.3157829999,77074.3615605969,77074.3457413159,NA,77074.3806710929,77074.3340251959,77074.2682143259,77074.3039510739,77074.3276538469,77074.3003249329,77074.3138077959,1470.41078723782,"2015-10-07 07:57:58.701599232"
0,NA,77667.3642919999,77667.4082916519,77667.3917015049,NA,77667.4293459539,77667.3825075739,77667.3166910529,77667.3524995269,77667.3762533939,77667.3488620599,77667.3623547949,1470.41078723782,"2015-10-07 08:07:51.750076160"
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1470.41078723782,"2015-10-07 08:13:24.433384960"
0,78310.7890340409,78310.6655789999,78310.7079792989,NA,NA,NA,78310.6812112519,78310.6152176269,78310.6508843999,78310.6748991309,78310.6474881289,78310.6608971809,1470.41078723782,"2015-10-07 08:18:35.048602624"
0,78933.9101727619,78933.7848969999,78933.8293092059,78933.8129066549,NA,78933.8491371789,78933.8031481129,78933.7370852269,78933.7728960149,78933.7966078989,78933.7694392969,78933.7827510509,1470.32934542033,"2015-10-07 08:28:58.170470144"
0,NA,79516.9948659999,79517.0393020019,79517.0216778609,NA,79517.0607757409,79517.0129415669,79516.9470277589,79516.9828530549,79517.0065324879,79516.9792342979,79516.9925869049,1470.32934542033,"2015-10-07 08:38:41.380412672"
0,NA,80140.5407759999,80140.5846141919,80140.5682909339,NA,80140.6052312239,80140.5584694979,80140.4924881009,80140.5282569019,80140.5520321949,80140.5248791499,80140.5381824529,1470.32934542033,"2015-10-07 08:49:04.925873152"
0,80724.8769187819,80724.7506289999,80724.7949694629,80724.7732510429,NA,NA,80724.7686412489,80724.7027141529,80724.7385922159,80724.7622344869,80724.7351573759,80724.7483373229,1470.32934542033,"2015-10-07 08:58:49.136099072"
0,NA,81350.1601089999,81350.2058136999,81350.1833429309,NA,81350.2273479129,81350.1781288019,81350.1123426649,81350.1480564249,81350.1718905609,81350.1444717689,81350.1580078739,1470.32934542033,"2015-10-07 09:09:14.545727744"
0,NA,81937.7359069999,81937.7803452879,81937.7641637009,NA,NA,81937.7540277579,81937.6881112929,81937.7241212009,81937.7475156219,81937.7202973379,81937.7338951769,1470.32934542033,"2015-10-07 09:19:02.121496320"
0,NA,82569.7654789999,NA,NA,NA,NA,NA,82569.7166280749,82569.7529461209,NA,82569.7495044829,NA,1470.41078723782,"2015-10-07 09:29:34.150013184"
0,NA,83170.4271629999,83170.4723959439,NA,NA,NA,83170.4452916589,83170.3792753859,83170.4151340429,83170.4387451839,83170.4114186489,83170.4247945909,1470.41078723782,"2015-10-07 09:39:34.812660480"
0,NA,83828.0320169999,NA,NA,NA,NA,83828.0504893939,83827.9844598409,83828.0203179929,83828.0441637669,83828.0167134399,83828.0301075739,1470.41078723782,"2015-10-07 09:50:32.417844736"
0,NA,84480.6482519999,NA,NA,NA,NA,NA,84480.6004292559,84480.6362067569,84480.6602973749,84480.6332902269,NA,1470.41078723782,"2015-10-07 10:01:25.033814272"
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1470.41078723782,"2015-10-07 10:13:24.433384960"
0,NA,85744.7635939999,NA,NA,NA,NA,85744.7817827339,85744.7158624599,85744.7517548929,85744.7753069689,85744.7480046399,85744.7615751319,1470.41078723782,"2015-10-07 10:22:29.149247488"
0,NA,86324.8177149999,NA,NA,NA,NA,86324.8359434809,86324.7696568669,86324.8057800579,86324.8293043399,86324.8022513239,86324.8155753349,1470.48879102138,"2015-10-07 10:32:09.203041792"
0,NA,86941.409839,NA,NA,NA,NA,86941.4280192119,86941.3619355939,86941.397931873,86941.4214633569,86941.3943079079,86941.407774098,1470.48879102138,"2015-10-07 10:42:25.795320576"
0,NA,87511.648021,NA,NA,NA,NA,87511.6662901029,87511.600295884,87511.636065572,87511.659886685,87511.632612456,87511.646342786,1470.48879102138,"2015-10-07 10:51:56.033680896"
0,NA,88109.033059,88109.0775137069,88109.0572223289,NA,NA,88109.0511783699,88108.985198261,88109.02122426,88109.0448863609,88109.017478389,88109.0308624189,1470.48879102138,"2015-10-07 11:01:53.418583296"
0,NA,88760.2843159999,NA,NA,NA,NA,88760.302611262,88760.2365900029,88760.2725428139,88760.2959518699,88760.2687774219,88760.2821910089,1470.48879102138,"2015-10-07 11:12:44.669975040"
0,NA,89399.737766,NA,NA,NA,NA,89399.755097573,89399.689081452,89399.724811639,89399.748587078,89399.721464884,89399.73511373,1470.48879102138,"2015-10-07 11:23:24.122466560"
0,NA,90015.784799,90015.829222936,NA,NA,90015.852340111,90015.802985858,90015.736968266,90015.772974902,90015.796659551,90015.769131022,90015.782821873,1470.48879102138,"2015-10-07 11:33:40.170353152"
0,NA,90584.600904,90584.64434307,NA,NA,NA,90584.618985984,90584.553254012,90584.589138906,90584.612614659,90584.585358818,90584.599307218,1470.48879102138,"2015-10-07 11:43:08.986639104"
0,NA,91179.191087,91179.234616608,NA,NA,91179.257597059,91179.20843395,91179.142503396,91179.178356773,91179.203978665,91179.174770103,91179.188262655,1470.48879102138,"2015-10-07 11:53:03.575888384"
0,NA,NA,NA,NA,NA,NA,NA,91824.674591314,91824.71059727,NA,91824.706860833,NA,1470.48879102138,"2015-10-07 12:03:49.107976192"
0,NA,92453.038971,92453.083557296,NA,NA,92453.106988821,92453.057414199,92452.991371122,92453.027201583,92453.050966503,92453.023629309,92453.036958115,1470.48879102138,"2015-10-07 12:14:17.424756224"
0,NA,93046.553772,NA,93046.582102736,NA,NA,93046.572085614,93046.506038882,93046.541942455,93046.565556067,93046.538358537,93046.551723497,1470.48879102138,"2015-10-07 12:24:10.939424000"
0,NA,93690.658546,NA,93690.683681807,NA,NA,93690.676571366,93690.610451317,93690.646312897,93690.67058478,93690.6429715,93690.656354477,1470.57013972772,"2015-10-07 12:34:55.043836416"
0,NA,NA,NA,NA,NA,NA,NA,94315.566187423,94315.601888973,94315.625553071,94315.59829475,NA,1470.57013972772,"2015-10-07 12:45:19.999572480"
0,NA,94902.62234,NA,NA,NA,NA,94902.640477519,94902.574564749,94902.610367348,94902.63869132,94902.606628254,94902.620301615,1470.57013972772,"2015-10-07 12:55:07.007949824"
0,NA,NA,NA,NA,NA,NA,NA,95533.706796347,NA,NA,NA,NA,1470.57013972772,"2015-10-07 13:05:38.140181248"
0,NA,96132.459043,NA,NA,NA,NA,96132.476701328,96132.410675953,96132.446642897,96132.470089012,96132.442996908,96132.456473355,1470.57013972772,"2015-10-07 13:15:36.844060928"
0,NA,96786.886049,96786.928968694,NA,NA,NA,96786.903365783,96786.837714172,96786.87339485,96786.8969819,96786.869744832,96786.883258032,1470.57013972772,"2015-10-07 13:26:31.271099136"
0,NA,97432.510398,NA,97432.531252952,NA,NA,97432.526718814,97432.460700916,97432.496633097,97432.520376294,97432.493233805,97432.506486425,1470.57013972772,"2015-10-07 13:37:16.894085888"
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1470.57013972772,"2015-10-07 13:43:24.433384960"
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1470.57013972772,"2015-10-07 13:53:24.433384960"
0,NA,99298.048912,NA,NA,NA,NA,99298.066807327,99298.000766738,99298.036656225,99298.060495755,99298.032951755,99298.046629626,1470.57013972772,"2015-10-07 14:08:22.434151680"
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1470.57013972772,"2015-10-07 14:13:24.433384960"
0,NA,99922.585606,99922.628061952,NA,NA,NA,99922.603912097,99922.537809917,99922.57373955,99922.597374603,99922.570081679,99922.583591339,1470.57013972772,"2015-10-07 14:18:46.971194880"
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1470.57013972772,"2015-10-07 14:33:24.433384960"
0,NA,101137.832847,NA,NA,NA,NA,101137.850947567,101137.784867848,101137.820722463,101137.844306696,101137.817386572,101137.830765918,1470.57013972772,"2015-10-07 14:39:02.218252800"
0,NA,101732.786825,NA,NA,NA,NA,101732.804886892,101732.738810897,101732.774932346,101732.798263271,101732.770993163,101732.784610114,1470.57013972772,"2015-10-07 14:48:57.172195840"
0,NA,102379.744252,102379.789663485,NA,NA,NA,102379.762411039,102379.696475057,102379.732240647,102379.756028484,102379.72856042,102379.742191265,1470.57013972772,"2015-10-07 14:59:44.129860096"
0,NA,103010.423946,103010.468511531,NA,NA,NA,103010.442184917,103010.376213754,103010.412293676,103010.435766123,103010.408491676,103010.422042616,1470.57013972772,"2015-10-07 15:10:14.809598720"
0,NA,103608.793668,103608.837146325,NA,NA,103608.861106625,103608.81175041,103608.745799427,103608.781730357,103608.805344472,103608.778043681,103608.791529256,1470.57013972772,"2015-10-07 15:20:13.179184384"
0,NA,104262.242589,104262.287461668,NA,NA,NA,104262.260434885,104262.194453979,104262.230301622,NA,104262.226806922,104262.240206804,1470.48879102138,"2015-10-07 15:31:06.627838976"
0,NA,104905.818572,NA,NA,NA,NA,104905.836731538,104905.770674498,104905.806981058,104905.830301964,104905.803030068,104905.816448225,1470.48879102138,"2015-10-07 15:41:50.204059392"
0,NA,NA,NA,NA,NA,NA,NA,105530.340217653,NA,NA,NA,NA,1470.48879102138,"2015-10-07 15:52:14.773602560"
0,NA,106116.453289,106116.499094979,NA,NA,106116.517862817,106116.471465504,106116.405410275,106116.441459354,106116.465140473,106116.437709361,106116.451104197,1470.48879102138,"2015-10-07 16:02:00.838795264"
0,NA,106745.670906,106745.712397607,NA,NA,NA,106745.688469535,106745.622474571,106745.658442406,106745.682111916,106745.654764078,106745.668288171,1470.48879102138,"2015-10-07 16:12:30.055859456"
0,NA,107341.055577,NA,NA,NA,NA,107341.073498615,107341.007610458,107341.043242079,107341.066959649,107341.039863743,107341.053233182,1470.48879102138,"2015-10-07 16:22:25.440995584"
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1470.48879102138,"2015-10-07 16:33:24.433384960"
0,NA,108620.550768,NA,NA,NA,NA,NA,108620.50288262,108620.538761986,108620.562419463,108620.535033701,108620.548551871,1470.48879102138,"2015-10-07 16:43:44.936267520"
0,NA,109221.660445,109221.705706005,NA,NA,NA,109221.678362598,109221.612421228,109221.648438728,NA,109221.644741971,109221.658099506,1470.48879102138,"2015-10-07 16:53:46.045806336"
0,NA,NA,NA,NA,NA,NA,NA,109880.709280559,NA,NA,NA,NA,1470.48879102138,"2015-10-07 17:04:45.142665472"
0,NA,110536.168063,NA,NA,NA,110536.235669883,110536.185967499,110536.12000138,110536.155917366,110536.179593378,110536.152247452,110536.16583101,1470.48879102138,"2015-10-07 17:15:40.553386496"
0,NA,NA,111183.736182513,NA,NA,NA,111183.709678165,111183.643656379,111183.679912932,NA,111183.676307015,111183.689707569,1470.48879102138,"2015-10-07 17:26:28.077041408"
0,NA,111815.554556,NA,NA,NA,NA,NA,111815.506675678,111815.542738413,NA,111815.538819082,NA,1470.48879102138,"2015-10-07 17:36:59.940060672"
0,NA,112416.710932,NA,NA,NA,NA,112416.72903173,112416.663014316,112416.699114838,112416.722571331,112416.695426596,112416.708896322,1470.48879102138,"2015-10-07 17:47:01.096399360"
0,NA,113075.31147,113075.356742554,NA,NA,NA,113075.329504466,113075.263581904,113075.299575997,113075.323169623,113075.295907547,113075.309304242,1470.48879102138,"2015-10-07 17:57:59.696966912"
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1470.48879102138,"2015-10-07 18:03:24.433384960"
0,NA,113729.733576,NA,NA,NA,NA,113729.751767561,113729.685719183,113729.721724861,113729.745263584,113729.718056882,113729.731487912,1470.48879102138,"2015-10-07 18:08:54.119104256"
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1470.41078723782,"2015-10-07 18:23:24.433384960"
0,NA,115004.938937,115004.983110655,NA,NA,NA,115004.957114797,115004.891164291,115004.927034366,115004.951021765,115004.923296458,115004.936821902,1470.41078723782,"2015-10-07 18:30:09.324549376"
0,NA,115600.405506,NA,NA,NA,NA,115600.424342315,115600.357699281,115600.393830369,115600.41726788,115600.389996787,115600.403777914,1470.41078723782,"2015-10-07 18:40:04.791084288"
0,NA,116248.346517,116248.393966664,116248.371001435,NA,NA,116248.364444747,116248.298346224,116248.334416827,116248.358010504,116248.330749527,116248.344155274,1470.41078723782,"2015-10-07 18:50:52.731731200"
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1470.41078723782,"2015-10-07 19:03:24.433384960"
0,NA,117482.862243,NA,NA,NA,NA,117482.880464132,117482.814478791,117482.850387802,117482.874102833,117482.846846903,117482.860192359,1470.41078723782,"2015-10-07 19:11:27.247863808"
0,NA,118143.900341,NA,NA,NA,NA,118143.918385397,118143.852405532,118143.888396216,118143.912145425,118143.884789454,118143.898123651,1470.41078723782,"2015-10-07 19:22:28.285790464"
0,NA,118802.581877,NA,NA,NA,NA,118802.600055714,118802.53397124,118802.569955519,118802.593641969,118802.566469946,118802.57969936,1470.32934542033,"2015-10-07 19:33:26.967356160"
0,NA,119456.451692,NA,NA,NA,NA,NA,119456.4011189,119456.437116551,119456.460648424,119456.433528331,119456.447266328,1470.32934542033,"2015-10-07 19:44:20.834503936"
0,NA,120101.079758,NA,120101.100114379,NA,NA,120101.097803029,120101.031823287,120101.067873019,120101.091367518,120101.064135112,120101.077605972,1470.32934542033,"2015-10-07 19:55:05.465208320"
0,NA,120727.426922,120727.471950362,NA,NA,NA,120727.444867915,120727.378936029,120727.414916323,120727.438505782,120727.41143746,120727.424667033,1470.32934542033,"2015-10-07 20:05:31.812321024"
0,NA,121317.329382,121317.376295878,121317.351291709,NA,121317.396022978,121317.347213918,121317.281364411,121317.317330256,121317.34097931,121317.313727769,121317.327138872,1470.32934542033,"2015-10-07 20:15:21.714749440"
0,NA,121953.938879,121953.984427711,NA,NA,121954.006325095,121953.95685861,121953.891004078,121953.926856302,121953.950681615,121953.923564115,121953.936933758,1470.32934542033,"2015-10-07 20:25:58.324389120"
0,122563.91529497,122563.788513,122563.832641662,NA,NA,122563.85474503,122563.806377099,122563.7403955,122563.776349603,122563.800097397,122563.772732741,122563.786250551,1470.32934542033,"2015-10-07 20:36:08.173780480"
0,NA,123120.871909,NA,NA,NA,NA,123120.890227521,123120.824179102,123120.860158429,123120.88372381,123120.856551246,123120.870018817,1470.32934542033,"2015-10-07 20:45:25.257564160"
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1470.32934542033,"2015-10-07 20:53:24.433384960"
0,NA,124289.455013,124289.498896566,NA,NA,124289.5210959,124289.472960898,124289.406926544,124289.44282568,124289.466628444,124289.43931231,124289.45273311,1470.32934542033,"2015-10-07 21:04:53.840311552"
0,NA,124941.516757,124941.556562314,124941.539602492,NA,124941.583881819,124941.534773231,124941.468805128,124941.504624763,124941.528377828,124941.501000749,124941.514533074,1470.32934542033,"2015-10-07 21:15:45.902190080"
0,125582.545359047,125582.419384,125582.464939072,NA,NA,125582.483668139,125582.437525283,125582.37157221,125582.407560073,125582.431181594,125582.403869102,125582.417337198,1470.24785602758,"2015-10-07 21:26:26.804957184"
0,NA,NA,NA,126200.797391656,NA,NA,NA,126200.729420355,126200.765172848,NA,NA,NA,1470.24785602758,"2015-10-07 21:36:45.162805248"
0,NA,126774.6817,126774.724874477,NA,NA,126774.745343622,126774.699750303,126774.63371934,126774.669625636,126774.693344147,126774.666147931,126774.679649551,1470.24785602758,"2015-10-07 21:46:19.067104256"
0,NA,127379.184922,127379.227985758,NA,NA,127379.250706469,127379.202983425,127379.137001084,127379.173031367,127379.196783184,127379.169503313,127379.182863264,1470.24785602758,"2015-10-07 21:56:23.570386176"
0,NA,127925.089601,127925.132747602,NA,NA,127925.15834343,127925.107772301,127925.041674333,127925.077777172,127925.10166511,127925.074203148,127925.087535893,1470.24785602758,"2015-10-07 22:05:29.475059456"
0,NA,128473.817234,NA,NA,NA,NA,128473.835702212,128473.769399471,128473.805263079,128473.828982951,128473.801757803,128473.815155753,1470.24785602758,"2015-10-07 22:14:38.202784512"
0,NA,129027.640083,129027.68327734,NA,NA,129027.703427979,129027.658122018,129027.592138588,129027.628041223,129027.652084817,129027.62452948,129027.638087373,1470.24785602758,"2015-10-07 22:23:52.025523712"
0,NA,NA,NA,NA,NA,NA,129591.678822652,129591.612804641,129591.648902921,129591.67255172,129591.645337144,129591.658950266,1470.1663190399,"2015-10-07 22:33:16.046189568"
0,NA,130176.782405,130176.827199334,NA,NA,130176.851660462,130176.800371239,130176.734215264,130176.770217861,130176.793935404,130176.76700517,130176.78026178,1470.1663190399,"2015-10-07 22:43:01.167600384"
0,130803.733767251,130803.607161,NA,NA,NA,NA,130803.625424577,130803.559320209,130803.595350341,130803.619162833,130803.59180127,130803.605181421,1470.1663190399,"2015-10-07 22:53:27.992705280"
0,NA,131394.413407,NA,NA,NA,NA,131394.431851237,131394.365433606,131394.401545327,131394.425116333,131394.39787693,131394.411395921,1470.1663190399,"2015-10-07 23:03:18.798818560"
0,NA,132032.876673,NA,NA,NA,NA,132032.894154892,132032.828241947,132032.864431178,132032.887876256,132032.860684965,132032.874117707,1470.1663190399,"2015-10-07 23:13:57.261626880"
0,NA,132646.581344,NA,NA,NA,NA,132646.599390134,132646.533469229,132646.569440237,132646.593104855,132646.565892651,132646.579249509,1470.1663190399,"2015-10-07 23:24:10.966854144"
0,NA,133210.690226,133210.734543028,NA,NA,NA,133210.70828857,133210.642334393,133210.678498948,133210.701969815,133210.674799618,133210.688207044,1470.08473443759,"2015-10-07 23:33:35.075719424"
0,NA,133795.816464,133795.859765919,NA,NA,NA,133795.83473692,133795.768544168,133795.804813787,133795.82845359,133795.801067029,133795.814518162,1470.08473443759,"2015-10-07 23:43:20.201929216"
0,134422.72188579,134422.595421,NA,NA,NA,NA,134422.613890985,134422.547550298,134422.583545009,134422.607182135,134422.580064579,134422.593444859,1470.08473443759,"2015-10-07 23:53:46.980935424"
0,NA,135012.978373,NA,NA,NA,NA,NA,135012.930572023,135012.966647718,135012.990244889,135012.963547964,NA,1470.08473443759,"2015-10-08 00:03:37.363956992"
